18.72	-3.01913	-3.01867	0.000458556
18.76	-3.04012	-3.03965	0.000473049
18.8	-3.06065	-3.06016	0.000488001
18.84	-3.0807	-3.0802	0.000503428
18.88	-3.10028	-3.09976	0.000519345
18.92	-3.11936	-3.11882	0.000535769
18.96	-3.13794	-3.13739	0.000552717
19	3.12718	3.12775	0.000570205
19.04	3.10964	3.11023	0.00058825
19.08	3.09264	3.09324	0.000606869
19.12	3.07619	3.07681	0.000626081
19.16	3.0603	3.06094	0.000645901
19.2	3.04499	3.04565	0.00066635
19.24	3.03026	3.03095	0.000687444
19.28	3.01615	3.01686	0.000709204
19.32	3.00265	3.00338	0.000731647
19.36	2.98979	2.99054	0.000754795
19.4	2.97758	2.97836	0.000778666
19.44	2.96603	2.96683	0.000803282
19.48	2.95517	2.95599	0.000828664
19.52	2.945	2.94585	0.000854834
19.56	2.93554	2.93642	0.000881814
19.6	2.92682	2.92773	0.000909628
19.64	2.91884	2.91978	0.0009383
19.68	2.91163	2.9126	0.000967854
19.72	2.9052	2.9062	0.000998316
19.76	2.89957	2.9006	0.00102971
19.8	2.89475	2.89581	0.00106207
19.84	2.89077	2.89186	0.00109543
19.88	2.88764	2.88877	0.0011298
19.92	2.88538	2.88654	0.00116522
19.96	2.88401	2.88521	0.00120174
20	2.88354	2.88478	0.00123937
20.04	2.884	2.88528	0.00127815
20.08	2.8854	2.88672	0.00131812
20.12	2.88776	2.88912	0.00135933
20.16	2.8911	2.89251	0.0014018
20.2	2.89545	2.89689	0.00144559
20.24	2.9008	2.90229	0.00149073
20.28	2.9072	2.90874	0.00153727
20.32	2.91465	2.91624	0.00158526
20.36	2.92318	2.92481	0.00163475
20.4	2.9328	2.93449	0.00168579
20.44	2.94354	2.94527	0.00173843
20.48	2.95541	2.9572	0.00179273
20.52	2.96843	2.97028	0.00184875
20.56	2.98263	2.98454	0.00190655
20.6	2.99803	3	0.00196618
20.64	3.01464	3.01667	0.00202772
20.68	3.03249	3.03459	0.00209123
20.72	3.05161	3.05376	0.00215677
20.76	3.072	3.07422	0.00222442
20.8	3.0937	3.09599	0.00229425
20.84	3.11672	3.11909	0.00236632
20.88	3.14109	-3.13965	6.28074
20.92	-3.11635	-3.11383	0.00251751
20.96	-3.0892	-3.08661	0.00259677
21	-3.06064	-3.05796	0.00267857
21.04	-3.03063	-3.02786	0.00276297
21.08	-2.99915	-2.9963	0.00285006
21.12	-2.96617	-2.96323	0.00293988
21.16	-2.93167	-2.92864	0.00303252
21.2	-2.89562	-2.89249	0.00312801
21.24	-2.858	-2.85477	0.00322642
21.28	-2.81878	-2.81545	0.00332778
21.32	-2.77794	-2.77451	0.00343212
21.36	-2.73544	-2.7319	0.00353948
21.4	-2.69127	-2.68762	0.00364985
21.44	-2.6454	-2.64164	0.00376324
21.48	-2.59781	-2.59393	0.00387961
21.52	-2.54847	-2.54447	0.00399892
21.56	-2.49736	-2.49324	0.00412111
21.6	-2.44447	-2.44022	0.00424609
21.64	-2.38977	-2.3854	0.00437372
21.68	-2.33325	-2.32875	0.00450387
21.72	-2.2749	-2.27026	0.00463635
21.76	-2.2147	-2.20993	0.00477094
21.8	-2.15266	-2.14776	0.00490737
21.84	-2.08878	-2.08373	0.00504534
21.88	-2.02305	-2.01786	0.0051845
21.92	-1.95548	-1.95016	0.00532446
21.96	-1.8861	-1.88063	0.00546478
22	-1.81492	-1.80931	0.00560497
22.04	-1.74197	-1.73623	0.00574448
22.08	-1.6673	-1.66142	0.00588274
22.12	-1.59095	-1.58493	0.00601911
22.16	-1.51296	-1.50681	0.00615293
22.2	-1.43342	-1.42713	0.00628349
22.24	-1.35238	-1.34597	0.00641006
22.28	-1.26994	-1.26341	0.00653188
22.32	-1.18619	-1.17954	0.00664819
22.36	-1.10123	-1.09447	0.00675819
22.4	-1.01518	-1.00832	0.00686114
22.44	-0.928159	-0.921202	0.00695629
22.48	-0.840306	-0.833263	0.00704293
22.52	-0.75176	-0.74464	0.00712038
22.56	-0.662673	-0.655485	0.00718804
22.6	-0.573201	-0.565956	0.00724538
22.64	-0.483507	-0.476215	0.00729193
22.68	-0.393759	-0.386432	0.00732734
22.72	-0.304128	-0.296777	0.00735133
22.76	-0.214788	-0.207425	0.00736375
22.8	-0.125913	-0.118548	0.00736455
22.84	-0.0376743	-0.0303205	0.00735378
22.88	0.0497555	0.0570871	0.00733161
22.92	0.13621	0.143508	0.0072983
22.96	0.221525	0.22878	0.00725424
23	0.305547	0.312746	0.00719987
23.04	0.388124	0.395259	0.00713573
23.08	0.469115	0.476177	0.00706244
23.12	0.548387	0.555368	0.00698065
23.16	0.625817	0.632709	0.00689109
23.2	0.701291	0.708086	0.00679448
23.24	0.774704	0.781395	0.0066916
23.28	0.845961	0.852544	0.00658321
23.32	0.914978	0.921448	0.00647008
23.36	0.98168	0.988033	0.00635297
23.4	1.046	1.05223	0.00623262
23.44	1.10788	1.11399	0.00610972
23.48	1.16728	1.17326	0.00598497
23.52	1.22415	1.23	0.00585898
23.56	1.27845	1.28418	0.00573235
